longitude,latitude,year,month,day,hour,PV_power,WS10m
-4.48333,48.400002,2022,12,10,00,0.0,1.79
-4.48333,48.400002,2022,12,10,01,0.0,1.24
-4.48333,48.400002,2022,12,10,02,0.0,0.83
-4.48333,48.400002,2022,12,10,03,0.0,0.55
-4.48333,48.400002,2022,12,10,04,0.0,0.76
-4.48333,48.400002,2022,12,10,05,0.0,1.03
-4.48333,48.400002,2022,12,10,06,0.0,1.45
-4.48333,48.400002,2022,12,10,07,0.0,1.93
-4.48333,48.400002,2022,12,10,08,0.0,2.14
-4.48333,48.400002,2022,12,10,09,60.12,2.21
-4.48333,48.400002,2022,12,10,10,139.53,2.28
-4.48333,48.400002,2022,12,10,11,234.53,2.21
-4.48333,48.400002,2022,12,10,12,268.56,2.21
-4.48333,48.400002,2022,12,10,13,254.21,2.21
-4.48333,48.400002,2022,12,10,14,156.35,1.93
-4.48333,48.400002,2022,12,10,15,60.88,1.79
-4.48333,48.400002,2022,12,10,16,0.0,1.93
-4.48333,48.400002,2022,12,10,17,0.0,2.28
-4.48333,48.400002,2022,12,10,18,0.0,2.28
-4.48333,48.400002,2022,12,10,19,0.0,2.07
-4.48333,48.400002,2022,12,10,20,0.0,1.72
-4.48333,48.400002,2022,12,10,21,0.0,1.59
-4.48333,48.400002,2022,12,10,22,0.0,1.72
-4.48333,48.400002,2022,12,10,23,0.0,1.86
-4.48333,48.400002,2022,12,11,00,0.0,1.66
-4.48333,48.400002,2022,12,11,01,0.0,1.72
-4.48333,48.400002,2022,12,11,02,0.0,1.93
-4.48333,48.400002,2022,12,11,03,0.0,1.79
-4.48333,48.400002,2022,12,11,04,0.0,1.72
-4.48333,48.400002,2022,12,11,05,0.0,1.52
-4.48333,48.400002,2022,12,11,06,0.0,1.52
-4.48333,48.400002,2022,12,11,07,0.0,2.07
-4.48333,48.400002,2022,12,11,08,0.0,2.41
-4.48333,48.400002,2022,12,11,09,11.9,2.48
-4.48333,48.400002,2022,12,11,10,89.23,2.41
-4.48333,48.400002,2022,12,11,11,117.06,1.86
-4.48333,48.400002,2022,12,11,12,137.72,1.45
-4.48333,48.400002,2022,12,11,13,112.28,1.66
-4.48333,48.400002,2022,12,11,14,101.93,2.0
-4.48333,48.400002,2022,12,11,15,58.96,2.41
-4.48333,48.400002,2022,12,11,16,0.0,2.76
-4.48333,48.400002,2022,12,11,17,0.0,3.03
-4.48333,48.400002,2022,12,11,18,0.0,2.97
-4.48333,48.400002,2022,12,11,19,0.0,3.03
-4.48333,48.400002,2022,12,11,20,0.0,2.9
-4.48333,48.400002,2022,12,11,21,0.0,2.83
-4.48333,48.400002,2022,12,11,22,0.0,2.69
-4.48333,48.400002,2022,12,11,23,0.0,2.48
-4.48333,48.400002,2022,12,12,00,0.0,2.41
-4.48333,48.400002,2022,12,12,01,0.0,2.21
-4.48333,48.400002,2022,12,12,02,0.0,2.0
-4.48333,48.400002,2022,12,12,03,0.0,2.14
-4.48333,48.400002,2022,12,12,04,0.0,2.21
-4.48333,48.400002,2022,12,12,05,0.0,2.62
-4.48333,48.400002,2022,12,12,06,0.0,2.9
-4.48333,48.400002,2022,12,12,07,0.0,3.31
-4.48333,48.400002,2022,12,12,08,0.0,3.72
-4.48333,48.400002,2022,12,12,09,66.41,4.41
-4.48333,48.400002,2022,12,12,10,177.01,4.69
-4.48333,48.400002,2022,12,12,11,248.54,4.97
-4.48333,48.400002,2022,12,12,12,279.32,5.45
-4.48333,48.400002,2022,12,12,13,233.8,5.72
-4.48333,48.400002,2022,12,12,14,158.37,5.79
-4.48333,48.400002,2022,12,12,15,60.6,5.86
-4.48333,48.400002,2022,12,12,16,0.0,5.93
-4.48333,48.400002,2022,12,12,17,0.0,5.93
-4.48333,48.400002,2022,12,12,18,0.0,6.07
-4.48333,48.400002,2022,12,12,19,0.0,5.86
-4.48333,48.400002,2022,12,12,20,0.0,5.93
-4.48333,48.400002,2022,12,12,21,0.0,5.72
-4.48333,48.400002,2022,12,12,22,0.0,5.38
-4.48333,48.400002,2022,12,12,23,0.0,5.03
-4.48333,48.400002,2022,12,13,00,0.0,4.69
-4.48333,48.400002,2022,12,13,01,0.0,4.9
-4.48333,48.400002,2022,12,13,02,0.0,4.9
-4.48333,48.400002,2022,12,13,03,0.0,4.21
-4.48333,48.400002,2022,12,13,04,0.0,3.72
-4.48333,48.400002,2022,12,13,05,0.0,4.0
-4.48333,48.400002,2022,12,13,06,0.0,4.41
-4.48333,48.400002,2022,12,13,07,0.0,4.9
-4.48333,48.400002,2022,12,13,08,0.0,5.1
-4.48333,48.400002,2022,12,13,09,27.53,5.03
-4.48333,48.400002,2022,12,13,10,40.26,4.9
-4.48333,48.400002,2022,12,13,11,154.47,5.03
-4.48333,48.400002,2022,12,13,12,250.3,5.17
-4.48333,48.400002,2022,12,13,13,132.05,5.31
-4.48333,48.400002,2022,12,13,14,131.23,5.31
-4.48333,48.400002,2022,12,13,15,56.26,5.45
-4.48333,48.400002,2022,12,13,16,0.0,5.59
-4.48333,48.400002,2022,12,13,17,0.0,5.86
-4.48333,48.400002,2022,12,13,18,0.0,6.14
-4.48333,48.400002,2022,12,13,19,0.0,6.14
-4.48333,48.400002,2022,12,13,20,0.0,5.86
-4.48333,48.400002,2022,12,13,21,0.0,5.79
-4.48333,48.400002,2022,12,13,22,0.0,5.72
-4.48333,48.400002,2022,12,13,23,0.0,5.66
-4.48333,48.400002,2022,12,14,00,0.0,5.1
-4.48333,48.400002,2022,12,14,01,0.0,5.45
-4.48333,48.400002,2022,12,14,02,0.0,5.59
-4.48333,48.400002,2022,12,14,03,0.0,5.59
-4.48333,48.400002,2022,12,14,04,0.0,5.59
-4.48333,48.400002,2022,12,14,05,0.0,5.72
-4.48333,48.400002,2022,12,14,06,0.0,6.0
-4.48333,48.400002,2022,12,14,07,0.0,6.9
-4.48333,48.400002,2022,12,14,08,0.0,7.31
-4.48333,48.400002,2022,12,14,09,31.52,7.45
-4.48333,48.400002,2022,12,14,10,51.63,7.24
-4.48333,48.400002,2022,12,14,11,37.95,7.03
-4.48333,48.400002,2022,12,14,12,45.69,7.17
-4.48333,48.400002,2022,12,14,13,88.93,7.52
-4.48333,48.400002,2022,12,14,14,52.65,8.0
-4.48333,48.400002,2022,12,14,15,44.78,8.14
-4.48333,48.400002,2022,12,14,16,0.0,8.28
-4.48333,48.400002,2022,12,14,17,0.0,8.55
-4.48333,48.400002,2022,12,14,18,0.0,8.48
-4.48333,48.400002,2022,12,14,19,0.0,8.21
-4.48333,48.400002,2022,12,14,20,0.0,8.14
-4.48333,48.400002,2022,12,14,21,0.0,8.0
-4.48333,48.400002,2022,12,14,22,0.0,7.93
-4.48333,48.400002,2022,12,14,23,0.0,7.93
-4.48333,48.400002,2022,12,15,00,0.0,8.0
-4.48333,48.400002,2022,12,15,01,0.0,8.21
-4.48333,48.400002,2022,12,15,02,0.0,8.41
-4.48333,48.400002,2022,12,15,03,0.0,8.34
-4.48333,48.400002,2022,12,15,04,0.0,8.21
-4.48333,48.400002,2022,12,15,05,0.0,8.28
-4.48333,48.400002,2022,12,15,06,0.0,8.28
-4.48333,48.400002,2022,12,15,07,0.0,8.55
-4.48333,48.400002,2022,12,15,08,0.0,8.41
-4.48333,48.400002,2022,12,15,09,24.32,8.21
-4.48333,48.400002,2022,12,15,10,24.63,8.0
-4.48333,48.400002,2022,12,15,11,50.14,7.93
-4.48333,48.400002,2022,12,15,12,80.07,7.93
-4.48333,48.400002,2022,12,15,13,30.89,7.93
-4.48333,48.400002,2022,12,15,14,68.41,8.0
-4.48333,48.400002,2022,12,15,15,47.87,8.21
-4.48333,48.400002,2022,12,15,16,0.0,8.21
-4.48333,48.400002,2022,12,15,17,0.0,8.14
-4.48333,48.400002,2022,12,15,18,0.0,7.93
-4.48333,48.400002,2022,12,15,19,0.0,7.31
-4.48333,48.400002,2022,12,15,20,0.0,6.97
-4.48333,48.400002,2022,12,15,21,0.0,6.62
-4.48333,48.400002,2022,12,15,22,0.0,6.41
-4.48333,48.400002,2022,12,15,23,0.0,6.0
-4.48333,48.400002,2022,12,16,00,0.0,5.66
-4.48333,48.400002,2022,12,16,01,0.0,5.38
-4.48333,48.400002,2022,12,16,02,0.0,5.1
-4.48333,48.400002,2022,12,16,03,0.0,4.9
-4.48333,48.400002,2022,12,16,04,0.0,4.55
-4.48333,48.400002,2022,12,16,05,0.0,4.21
-4.48333,48.400002,2022,12,16,06,0.0,3.93
-4.48333,48.400002,2022,12,16,07,0.0,4.34
-4.48333,48.400002,2022,12,16,08,0.0,4.14
-4.48333,48.400002,2022,12,16,09,58.31,3.72
-4.48333,48.400002,2022,12,16,10,161.2,3.24
-4.48333,48.400002,2022,12,16,11,238.82,2.83
-4.48333,48.400002,2022,12,16,12,273.36,2.62
-4.48333,48.400002,2022,12,16,13,221.58,2.48
-4.48333,48.400002,2022,12,16,14,160.73,2.21
-4.48333,48.400002,2022,12,16,15,67.22,1.79
-4.48333,48.400002,2022,12,16,16,0.0,1.86
-4.48333,48.400002,2022,12,16,17,0.0,2.0
-4.48333,48.400002,2022,12,16,18,0.0,2.14
-4.48333,48.400002,2022,12,16,19,0.0,2.21
-4.48333,48.400002,2022,12,16,20,0.0,2.55
-4.48333,48.400002,2022,12,16,21,0.0,2.76
-4.48333,48.400002,2022,12,16,22,0.0,2.97
-4.48333,48.400002,2022,12,16,23,0.0,3.17
-4.48333,48.400002,2022,12,17,00,0.0,3.45
-4.48333,48.400002,2022,12,17,01,0.0,3.59
-4.48333,48.400002,2022,12,17,02,0.0,3.59
-4.48333,48.400002,2022,12,17,03,0.0,3.66
-4.48333,48.400002,2022,12,17,04,0.0,3.72
-4.48333,48.400002,2022,12,17,05,0.0,3.86
-4.48333,48.400002,2022,12,17,06,0.0,3.86
-4.48333,48.400002,2022,12,17,07,0.0,3.93
-4.48333,48.400002,2022,12,17,08,0.0,4.21
-4.48333,48.400002,2022,12,17,09,60.87,4.07
-4.48333,48.400002,2022,12,17,10,164.56,3.86
-4.48333,48.400002,2022,12,17,11,245.96,3.79
-4.48333,48.400002,2022,12,17,12,278.24,3.72
-4.48333,48.400002,2022,12,17,13,171.65,3.86
-4.48333,48.400002,2022,12,17,14,116.14,3.38
-4.48333,48.400002,2022,12,17,15,44.08,3.03
-4.48333,48.400002,2022,12,17,16,0.0,3.38
-4.48333,48.400002,2022,12,17,17,0.0,3.66
-4.48333,48.400002,2022,12,17,18,0.0,3.52
-4.48333,48.400002,2022,12,17,19,0.0,4.14
-4.48333,48.400002,2022,12,17,20,0.0,4.76
-4.48333,48.400002,2022,12,17,21,0.0,4.9
-4.48333,48.400002,2022,12,17,22,0.0,4.9
-4.48333,48.400002,2022,12,17,23,0.0,4.83
-4.48333,48.400002,2022,12,18,00,0.0,5.1
-4.48333,48.400002,2022,12,18,01,0.0,5.52
-4.48333,48.400002,2022,12,18,02,0.0,5.79
-4.48333,48.400002,2022,12,18,03,0.0,5.72
-4.48333,48.400002,2022,12,18,04,0.0,5.93
-4.48333,48.400002,2022,12,18,05,0.0,6.69
-4.48333,48.400002,2022,12,18,06,0.0,7.59
-4.48333,48.400002,2022,12,18,07,0.0,9.1
-4.48333,48.400002,2022,12,18,08,0.0,9.86
-4.48333,48.400002,2022,12,18,09,9.01,10.48
-4.48333,48.400002,2022,12,18,10,12.89,11.24
-4.48333,48.400002,2022,12,18,11,29.18,11.52
-4.48333,48.400002,2022,12,18,12,31.91,11.59
-4.48333,48.400002,2022,12,18,13,20.37,11.59
-4.48333,48.400002,2022,12,18,14,33.71,11.24
-4.48333,48.400002,2022,12,18,15,10.49,10.97
-4.48333,48.400002,2022,12,18,16,0.0,11.72
-4.48333,48.400002,2022,12,18,17,0.0,11.38
-4.48333,48.400002,2022,12,18,18,0.0,10.55
-4.48333,48.400002,2022,12,18,19,0.0,10.62
-4.48333,48.400002,2022,12,18,20,0.0,10.97
-4.48333,48.400002,2022,12,18,21,0.0,11.79
-4.48333,48.400002,2022,12,18,22,0.0,12.28
-4.48333,48.400002,2022,12,18,23,0.0,12.0
-4.48333,48.400002,2022,12,19,00,0.0,11.66
-4.48333,48.400002,2022,12,19,01,0.0,11.72
-4.48333,48.400002,2022,12,19,02,0.0,11.66
-4.48333,48.400002,2022,12,19,03,0.0,11.31
-4.48333,48.400002,2022,12,19,04,0.0,11.52
-4.48333,48.400002,2022,12,19,05,0.0,11.45
-4.48333,48.400002,2022,12,19,06,0.0,11.31
-4.48333,48.400002,2022,12,19,07,0.0,11.86
-4.48333,48.400002,2022,12,19,08,0.0,11.79
-4.48333,48.400002,2022,12,19,09,48.44,11.79
-4.48333,48.400002,2022,12,19,10,41.65,11.86
-4.48333,48.400002,2022,12,19,11,41.59,11.72
-4.48333,48.400002,2022,12,19,12,12.7,11.52
-4.48333,48.400002,2022,12,19,13,78.95,11.31
-4.48333,48.400002,2022,12,19,14,41.64,11.1
-4.48333,48.400002,2022,12,19,15,24.15,10.9
-4.48333,48.400002,2022,12,19,16,0.0,10.69
-4.48333,48.400002,2022,12,19,17,0.0,10.48
-4.48333,48.400002,2022,12,19,18,0.0,10.62
-4.48333,48.400002,2022,12,19,19,0.0,11.38
-4.48333,48.400002,2022,12,19,20,0.0,11.1
-4.48333,48.400002,2022,12,19,21,0.0,10.69
-4.48333,48.400002,2022,12,19,22,0.0,10.62
-4.48333,48.400002,2022,12,19,23,0.0,11.17
-4.48333,48.400002,2022,12,20,00,0.0,10.9
-4.48333,48.400002,2022,12,20,01,0.0,10.0
-4.48333,48.400002,2022,12,20,02,0.0,7.66
-4.48333,48.400002,2022,12,20,03,0.0,4.62
-4.48333,48.400002,2022,12,20,04,0.0,3.38
-4.48333,48.400002,2022,12,20,05,0.0,2.14
-4.48333,48.400002,2022,12,20,06,0.0,1.38
-4.48333,48.400002,2022,12,20,07,0.0,2.48
-4.48333,48.400002,2022,12,20,08,0.0,2.55
-4.48333,48.400002,2022,12,20,09,50.72,2.34
-4.48333,48.400002,2022,12,20,10,84.47,2.0
-4.48333,48.400002,2022,12,20,11,164.74,2.07
-4.48333,48.400002,2022,12,20,12,254.98,2.34
-4.48333,48.400002,2022,12,20,13,166.28,2.76
-4.48333,48.400002,2022,12,20,14,152.65,2.34
-4.48333,48.400002,2022,12,20,15,56.14,2.0
-4.48333,48.400002,2022,12,20,16,0.0,2.14
-4.48333,48.400002,2022,12,20,17,0.0,2.55
-4.48333,48.400002,2022,12,20,18,0.0,3.03
-4.48333,48.400002,2022,12,20,19,0.0,3.86
-4.48333,48.400002,2022,12,20,20,0.0,4.41
-4.48333,48.400002,2022,12,20,21,0.0,5.24
-4.48333,48.400002,2022,12,20,22,0.0,5.38
-4.48333,48.400002,2022,12,20,23,0.0,5.52
-4.48333,48.400002,2022,12,21,00,0.0,5.52
-4.48333,48.400002,2022,12,21,01,0.0,6.07
-4.48333,48.400002,2022,12,21,02,0.0,6.14
-4.48333,48.400002,2022,12,21,03,0.0,5.45
-4.48333,48.400002,2022,12,21,04,0.0,5.03
-4.48333,48.400002,2022,12,21,05,0.0,5.24
-4.48333,48.400002,2022,12,21,06,0.0,5.1
-4.48333,48.400002,2022,12,21,07,0.0,5.1
-4.48333,48.400002,2022,12,21,08,0.0,5.1
-4.48333,48.400002,2022,12,21,09,47.35,5.38
-4.48333,48.400002,2022,12,21,10,65.34,5.59
-4.48333,48.400002,2022,12,21,11,171.09,5.59
-4.48333,48.400002,2022,12,21,12,106.92,6.48
-4.48333,48.400002,2022,12,21,13,63.8,5.59
-4.48333,48.400002,2022,12,21,14,11.24,5.24
-4.48333,48.400002,2022,12,21,15,1.62,4.41
-4.48333,48.400002,2022,12,21,16,0.0,3.24
-4.48333,48.400002,2022,12,21,17,0.0,3.1
-4.48333,48.400002,2022,12,21,18,0.0,4.0
-4.48333,48.400002,2022,12,21,19,0.0,10.48
-4.48333,48.400002,2022,12,21,20,0.0,10.76
-4.48333,48.400002,2022,12,21,21,0.0,11.24
-4.48333,48.400002,2022,12,21,22,0.0,10.41
-4.48333,48.400002,2022,12,21,23,0.0,9.45
-4.48333,48.400002,2022,12,22,00,0.0,9.59
-4.48333,48.400002,2022,12,22,01,0.0,10.34
-4.48333,48.400002,2022,12,22,02,0.0,10.0
-4.48333,48.400002,2022,12,22,03,0.0,9.38
-4.48333,48.400002,2022,12,22,04,0.0,8.69
-4.48333,48.400002,2022,12,22,05,0.0,8.14
-4.48333,48.400002,2022,12,22,06,0.0,7.72
-4.48333,48.400002,2022,12,22,07,0.0,8.14
-4.48333,48.400002,2022,12,22,08,0.0,8.41
-4.48333,48.400002,2022,12,22,09,6.04,8.55
-4.48333,48.400002,2022,12,22,10,24.6,8.97
-4.48333,48.400002,2022,12,22,11,79.3,8.69
-4.48333,48.400002,2022,12,22,12,12.79,10.28
-4.48333,48.400002,2022,12,22,13,110.1,11.03
-4.48333,48.400002,2022,12,22,14,49.25,10.55
-4.48333,48.400002,2022,12,22,15,6.01,9.45
-4.48333,48.400002,2022,12,22,16,0.0,8.48
-4.48333,48.400002,2022,12,22,17,0.0,7.66
-4.48333,48.400002,2022,12,22,18,0.0,7.17
-4.48333,48.400002,2022,12,22,19,0.0,7.45
-4.48333,48.400002,2022,12,22,20,0.0,7.03
-4.48333,48.400002,2022,12,22,21,0.0,6.07
-4.48333,48.400002,2022,12,22,22,0.0,5.45
-4.48333,48.400002,2022,12,22,23,0.0,6.14
-4.48333,48.400002,2022,12,23,00,0.0,7.1
-4.48333,48.400002,2022,12,23,01,0.0,8.34
-4.48333,48.400002,2022,12,23,02,0.0,8.41
-4.48333,48.400002,2022,12,23,03,0.0,9.1
-4.48333,48.400002,2022,12,23,04,0.0,10.14
-4.48333,48.400002,2022,12,23,05,0.0,10.69
-4.48333,48.400002,2022,12,23,06,0.0,11.03
-4.48333,48.400002,2022,12,23,07,0.0,11.24
-4.48333,48.400002,2022,12,23,08,0.0,10.34
-4.48333,48.400002,2022,12,23,09,35.97,9.72
-4.48333,48.400002,2022,12,23,10,69.67,9.52
-4.48333,48.400002,2022,12,23,11,135.56,9.24
-4.48333,48.400002,2022,12,23,12,98.97,8.69
-4.48333,48.400002,2022,12,23,13,130.23,8.21
-4.48333,48.400002,2022,12,23,14,147.55,7.52
-4.48333,48.400002,2022,12,23,15,43.22,7.86
-4.48333,48.400002,2022,12,23,16,0.0,7.79
-4.48333,48.400002,2022,12,23,17,0.0,8.07
-4.48333,48.400002,2022,12,23,18,0.0,8.34
-4.48333,48.400002,2022,12,23,19,0.0,8.21
-4.48333,48.400002,2022,12,23,20,0.0,8.34
-4.48333,48.400002,2022,12,23,21,0.0,7.86
-4.48333,48.400002,2022,12,23,22,0.0,7.45
-4.48333,48.400002,2022,12,23,23,0.0,7.24
-4.48333,48.400002,2022,12,24,00,0.0,6.76
-4.48333,48.400002,2022,12,24,01,0.0,6.34
-4.48333,48.400002,2022,12,24,02,0.0,6.14
-4.48333,48.400002,2022,12,24,03,0.0,5.86
-4.48333,48.400002,2022,12,24,04,0.0,5.66
-4.48333,48.400002,2022,12,24,05,0.0,5.59
-4.48333,48.400002,2022,12,24,06,0.0,5.86
-4.48333,48.400002,2022,12,24,07,0.0,5.45
-4.48333,48.400002,2022,12,24,08,0.0,5.72
-4.48333,48.400002,2022,12,24,09,20.87,6.28
-4.48333,48.400002,2022,12,24,10,47.79,6.9
-4.48333,48.400002,2022,12,24,11,68.09,6.83
-4.48333,48.400002,2022,12,24,12,123.07,6.55
-4.48333,48.400002,2022,12,24,13,108.01,6.41
-4.48333,48.400002,2022,12,24,14,67.66,6.48
-4.48333,48.400002,2022,12,24,15,51.19,6.9
-4.48333,48.400002,2022,12,24,16,0.0,6.0
-4.48333,48.400002,2022,12,24,17,0.0,5.59
-4.48333,48.400002,2022,12,24,18,0.0,5.66
-4.48333,48.400002,2022,12,24,19,0.0,6.41
-4.48333,48.400002,2022,12,24,20,0.0,6.28
-4.48333,48.400002,2022,12,24,21,0.0,6.0
-4.48333,48.400002,2022,12,24,22,0.0,5.66
-4.48333,48.400002,2022,12,24,23,0.0,5.86
-4.48333,48.400002,2022,12,25,00,0.0,6.28
-4.48333,48.400002,2022,12,25,01,0.0,5.86
-4.48333,48.400002,2022,12,25,02,0.0,6.07
-4.48333,48.400002,2022,12,25,03,0.0,6.07
-4.48333,48.400002,2022,12,25,04,0.0,5.59
-4.48333,48.400002,2022,12,25,05,0.0,5.66
-4.48333,48.400002,2022,12,25,06,0.0,5.45
-4.48333,48.400002,2022,12,25,07,0.0,5.38
-4.48333,48.400002,2022,12,25,08,0.0,6.07
-4.48333,48.400002,2022,12,25,09,28.1,5.59
-4.48333,48.400002,2022,12,25,10,141.04,5.59
-4.48333,48.400002,2022,12,25,11,111.75,6.48
-4.48333,48.400002,2022,12,25,12,68.97,6.48
-4.48333,48.400002,2022,12,25,13,26.48,6.9
-4.48333,48.400002,2022,12,25,14,7.52,7.1
-4.48333,48.400002,2022,12,25,15,63.89,6.83
-4.48333,48.400002,2022,12,25,16,0.0,7.45
-4.48333,48.400002,2022,12,25,17,0.0,7.24
-4.48333,48.400002,2022,12,25,18,0.0,6.62
-4.48333,48.400002,2022,12,25,19,0.0,5.52
-4.48333,48.400002,2022,12,25,20,0.0,5.66
-4.48333,48.400002,2022,12,25,21,0.0,6.21
-4.48333,48.400002,2022,12,25,22,0.0,6.55
-4.48333,48.400002,2022,12,25,23,0.0,6.55
-4.48333,48.400002,2022,12,26,00,0.0,6.83
-4.48333,48.400002,2022,12,26,01,0.0,7.03
-4.48333,48.400002,2022,12,26,02,0.0,6.0
-4.48333,48.400002,2022,12,26,03,0.0,5.1
-4.48333,48.400002,2022,12,26,04,0.0,4.48
-4.48333,48.400002,2022,12,26,05,0.0,3.93
-4.48333,48.400002,2022,12,26,06,0.0,3.86
-4.48333,48.400002,2022,12,26,07,0.0,3.66
-4.48333,48.400002,2022,12,26,08,0.0,3.31
-4.48333,48.400002,2022,12,26,09,49.26,3.31
-4.48333,48.400002,2022,12,26,10,145.16,3.52
-4.48333,48.400002,2022,12,26,11,96.26,4.34
-4.48333,48.400002,2022,12,26,12,251.76,5.31
-4.48333,48.400002,2022,12,26,13,232.25,5.79
-4.48333,48.400002,2022,12,26,14,155.06,5.79
-4.48333,48.400002,2022,12,26,15,72.88,5.52
-4.48333,48.400002,2022,12,26,16,0.0,4.9
-4.48333,48.400002,2022,12,26,17,0.0,4.48
-4.48333,48.400002,2022,12,26,18,0.0,4.21
-4.48333,48.400002,2022,12,26,19,0.0,4.07
-4.48333,48.400002,2022,12,26,20,0.0,4.14
-4.48333,48.400002,2022,12,26,21,0.0,4.14
-4.48333,48.400002,2022,12,26,22,0.0,4.21
-4.48333,48.400002,2022,12,26,23,0.0,4.41
-4.48333,48.400002,2022,12,27,00,0.0,4.69
-4.48333,48.400002,2022,12,27,01,0.0,4.97
-4.48333,48.400002,2022,12,27,02,0.0,5.31
-4.48333,48.400002,2022,12,27,03,0.0,5.59
-4.48333,48.400002,2022,12,27,04,0.0,5.59
-4.48333,48.400002,2022,12,27,05,0.0,5.52
-4.48333,48.400002,2022,12,27,06,0.0,5.1
-4.48333,48.400002,2022,12,27,07,0.0,4.83
-4.48333,48.400002,2022,12,27,08,0.0,5.31
-4.48333,48.400002,2022,12,27,09,34.46,5.86
-4.48333,48.400002,2022,12,27,10,102.71,6.48
-4.48333,48.400002,2022,12,27,11,220.95,7.31
-4.48333,48.400002,2022,12,27,12,207.7,7.86
-4.48333,48.400002,2022,12,27,13,140.27,8.14
-4.48333,48.400002,2022,12,27,14,96.81,8.41
-4.48333,48.400002,2022,12,27,15,55.31,8.55
-4.48333,48.400002,2022,12,27,16,0.0,8.41
-4.48333,48.400002,2022,12,27,17,0.0,8.21
-4.48333,48.400002,2022,12,27,18,0.0,8.21
-4.48333,48.400002,2022,12,27,19,0.0,8.48
-4.48333,48.400002,2022,12,27,20,0.0,8.62
-4.48333,48.400002,2022,12,27,21,0.0,8.76
-4.48333,48.400002,2022,12,27,22,0.0,8.83
-4.48333,48.400002,2022,12,27,23,0.0,8.83
-4.48333,48.400002,2022,12,28,00,0.0,8.62
-4.48333,48.400002,2022,12,28,01,0.0,8.48
-4.48333,48.400002,2022,12,28,02,0.0,8.34
-4.48333,48.400002,2022,12,28,03,0.0,8.55
-4.48333,48.400002,2022,12,28,04,0.0,8.69
-4.48333,48.400002,2022,12,28,05,0.0,8.97
-4.48333,48.400002,2022,12,28,06,0.0,9.52
-4.48333,48.400002,2022,12,28,07,0.0,10.69
-4.48333,48.400002,2022,12,28,08,0.0,11.17
-4.48333,48.400002,2022,12,28,09,23.98,11.79
-4.48333,48.400002,2022,12,28,10,31.01,12.41
-4.48333,48.400002,2022,12,28,11,70.84,11.79
-4.48333,48.400002,2022,12,28,12,102.36,10.83
-4.48333,48.400002,2022,12,28,13,139.61,9.59
-4.48333,48.400002,2022,12,28,14,87.23,9.52
-4.48333,48.400002,2022,12,28,15,34.9,9.38
-4.48333,48.400002,2022,12,28,16,0.0,9.93
-4.48333,48.400002,2022,12,28,17,0.0,10.28
-4.48333,48.400002,2022,12,28,18,0.0,10.55
-4.48333,48.400002,2022,12,28,19,0.0,9.93
-4.48333,48.400002,2022,12,28,20,0.0,9.72
-4.48333,48.400002,2022,12,28,21,0.0,9.86
-4.48333,48.400002,2022,12,28,22,0.0,10.14
-4.48333,48.400002,2022,12,28,23,0.0,10.55
-4.48333,48.400002,2022,12,29,00,0.0,10.97
-4.48333,48.400002,2022,12,29,01,0.0,10.48
-4.48333,48.400002,2022,12,29,02,0.0,10.21
-4.48333,48.400002,2022,12,29,03,0.0,9.93
-4.48333,48.400002,2022,12,29,04,0.0,9.66
-4.48333,48.400002,2022,12,29,05,0.0,9.17
-4.48333,48.400002,2022,12,29,06,0.0,8.69
-4.48333,48.400002,2022,12,29,07,0.0,8.28
-4.48333,48.400002,2022,12,29,08,0.0,7.72
-4.48333,48.400002,2022,12,29,09,6.16,7.72
-4.48333,48.400002,2022,12,29,10,6.89,7.72
-4.48333,48.400002,2022,12,29,11,217.15,7.72
-4.48333,48.400002,2022,12,29,12,27.66,7.66
-4.48333,48.400002,2022,12,29,13,213.17,7.86
-4.48333,48.400002,2022,12,29,14,172.72,7.52
-4.48333,48.400002,2022,12,29,15,59.88,7.17
-4.48333,48.400002,2022,12,29,16,0.0,6.28
-4.48333,48.400002,2022,12,29,17,0.0,5.59
-4.48333,48.400002,2022,12,29,18,0.0,5.45
-4.48333,48.400002,2022,12,29,19,0.0,4.9
-4.48333,48.400002,2022,12,29,20,0.0,5.31
-4.48333,48.400002,2022,12,29,21,0.0,6.07
-4.48333,48.400002,2022,12,29,22,0.0,7.24
-4.48333,48.400002,2022,12,29,23,0.0,7.52
-4.48333,48.400002,2022,12,30,00,0.0,8.07
-4.48333,48.400002,2022,12,30,01,0.0,9.1
-4.48333,48.400002,2022,12,30,02,0.0,9.72
-4.48333,48.400002,2022,12,30,03,0.0,10.62
-4.48333,48.400002,2022,12,30,04,0.0,11.59
-4.48333,48.400002,2022,12,30,05,0.0,13.93
-4.48333,48.400002,2022,12,30,06,0.0,12.21
-4.48333,48.400002,2022,12,30,07,0.0,12.69
-4.48333,48.400002,2022,12,30,08,0.0,12.14
-4.48333,48.400002,2022,12,30,09,23.76,11.1
-4.48333,48.400002,2022,12,30,10,38.05,10.55
-4.48333,48.400002,2022,12,30,11,85.9,10.69
-4.48333,48.400002,2022,12,30,12,193.41,11.31
-4.48333,48.400002,2022,12,30,13,159.27,11.24
-4.48333,48.400002,2022,12,30,14,91.46,10.62
-4.48333,48.400002,2022,12,30,15,36.53,8.28
-4.48333,48.400002,2022,12,30,16,0.0,6.9
-4.48333,48.400002,2022,12,30,17,0.0,6.28
-4.48333,48.400002,2022,12,30,18,0.0,6.83
